COHORTE,CAMPUS,FACULTAD,CARRERA,DOMICILIO_CIUDAD,DOMICILIO_COMUNA,DOMICILIO_PROVINCIA,DOMICILIO_REGION_D,GRUPO_ANHO_EGRESO,UNIDAD_EDUCATIVA,DEPENDENCIA,TIPO_EDUCACION,POSICION_LISTA_POST,GRUPO_ED_PADRES,SEXO,COMUNA_COLEGIO,REGION_COLEGIO,1RA_PREFERENCIA,PTJE_LENGUAJE,PTJE_MATEMATICAS,PTJE_NEM,FINANCIAMIENTO,GRATUIDAD,TRABAJA_Y_ESTUDIA,HIJOS,DISCAPACIDAD,SITUACION_DE_POSTULACION,CERCANIA,DESERTA_1ER_ANHO,AMBAS_PRUEBAS,MAX_PTJE,EDAD_EGRESO_COLEGIO,EDAD_INGRESO_UNIV
2018,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,TALCA,MAULE,TALCA,REGION DEL MAULE,ANOS ANTERIORES,3,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,28,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,684,586,569,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,17,19
2018,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,1,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,726,713,729,NO,NO,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,17,19
2018,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,21,AMBOS PROFESIONALES,MUJER,TALCA,7,1,544,648,620,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,MATEMATICAS,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,RANCAGUA,REQUINOA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,MUNICIPAL,TECNICO PROFESIONAL,39,NINGUNO PROFESIONAL,MUJER,RANCAGUA,6,1,684,652,591,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,1,HISTORIA,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,LINARES,LINARES,CAUQUENES,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,43,NINGUNO PROFESIONAL,MUJER,LINARES,7,1,628,518,729,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,59,ALGUNO PROFESIONAL,HOMBRE,CURICO,7,0,758,644,589,NO,NO,Si,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,121,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,558,581,627,SI,SI,No,No,No,LISTA DE ESPERA,LEJOS,0,1,MATEMATICAS,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,2,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,38,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,604,518,693,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,1,HISTORIA,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,70,ALGUNO PROFESIONAL,MUJER,CURICO,7,1,588,610,631,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,HISTORIA,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,57,NINGUNO PROFESIONAL,MUJER,TALCA,7,1,663,619,641,SI,SI,Si,No,No,SELECCIONADO,CERCA,0,1,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,LINARES,VILLA ALEGRE,CAUQUENES,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,54,NINGUNO PROFESIONAL,MUJER,SAN JAVIER,7,1,760,647,599,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,14,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,743,629,678,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,MELIPILLA,MELIPILLA,TALAGANTE,REGION METROPOLITANA DE SANTIAGO,ANOS ANTERIORES,2,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,78,NINGUNO PROFESIONAL,MUJER,MELIPILLA,13,1,516,530,699,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,TENO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,60,ALGUNO PROFESIONAL,MUJER,CURICO,7,1,684,596,631,SI,NO,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,LICANTEN,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,79,NINGUNO PROFESIONAL,MUJER,LICANTEN,7,1,628,495,672,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,91,ALGUNO PROFESIONAL,MUJER,CURICO,7,1,628,507,641,NO,NO,No,No,Si,SELECCIONADO,LEJOS,1,0,LENGUAJE,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,100,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,646,636,558,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,HISTORIA,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,RANCAGUA,RANCAGUA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,2,MUNICIPAL,TECNICO PROFESIONAL,107,NINGUNO PROFESIONAL,MUJER,RANCAGUA,6,1,566,558,611,NO,NO,No,Si,No,LISTA DE ESPERA,LEJOS,1,0,LENGUAJE,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,108,NINGUNO PROFESIONAL,MUJER,TALCA,7,1,692,575,564,NO,NO,No,No,No,LISTA DE ESPERA,CERCA,0,1,HISTORIA,18,20
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,124,ALGUNO PROFESIONAL,MUJER,TALCA,7,1,650,482,620,NO,NO,Si,No,No,LISTA DE ESPERA,CERCA,0,0,HISTORIA,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,85,NINGUNO PROFESIONAL,MUJER,TALCA,7,0,573,564,651,SI,SI,Si,No,No,SELECCIONADO,CERCA,0,0,CIENCIAS,17,19
2018,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,LINARES,LINARES,CAUQUENES,REGION DEL MAULE,ANOS ANTERIORES,2,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,56,NINGUNO PROFESIONAL,MUJER,LINARES,7,1,637,591,658,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,LENGUAJE,18,20
2018,TALCA,INSTITUTO DE CIENCIAS BIOLOGICAS,BIOQUIMICA,TALCA,RIO CLARO,TALCA,REGION DEL MAULE,ANOS ANTERIORES,3,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,1,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,620,692,734,NO,NO,No,No,No,SELECCIONADO,CERCA,1,1,MATEMATICAS,18,20
2018,TALCA,INSTITUTO DE CIENCIAS BIOLOGICAS,BIOQUIMICA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,22,NINGUNO PROFESIONAL,MUJER,TALCA,7,0,637,668,631,SI,NO,No,No,No,SELECCIONADO,CERCA,0,0,CIENCIAS,18,20
2018,TALCA,INSTITUTO DE CIENCIAS BIOLOGICAS,BIOQUIMICA,CURICO,RAUCO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,14,NINGUNO PROFESIONAL,MUJER,CURICO,7,0,620,636,682,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,CIENCIAS,18,20
2018,TALCA,INSTITUTO DE CIENCIAS BIOLOGICAS,BIOQUIMICA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,27,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,580,551,713,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,18,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,29,ALGUNO PROFESIONAL,HOMBRE,CURICO,7,1,674,601,579,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,19,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,RANCAGUA,RANCAGUA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ULTIMO ANO,4,MUNICIPAL,TECNICO PROFESIONAL,70,NINGUNO PROFESIONAL,HOMBRE,RANCAGUA,6,0,588,601,458,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,1,HISTORIA,19,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,PICHILEMU,LA ESTRELLA,CARDENAL CARO,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,27,NINGUNO PROFESIONAL,MUJER,SANTA CRUZ,6,1,489,586,661,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,SAN FERNANDO,CHEPICA,CARDENAL CARO,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,23,NINGUNO PROFESIONAL,HOMBRE,CHEPICA,6,1,580,591,672,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,2,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,30,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,654,465,647,NO,NO,No,No,No,SELECCIONADO,CERCA,1,1,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,TENO,CURICO,REGION DEL MAULE,ULTIMO ANO,2,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,9,NINGUNO PROFESIONAL,HOMBRE,TENO,7,1,637,605,702,NO,NO,No,No,No,SELECCIONADO,CERCA,0,1,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,2,MUNICIPAL,TECNICO PROFESIONAL,19,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,517,558,658,NO,NO,No,No,No,SELECCIONADO,CERCA,0,0,CIENCIAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,ANGOL,ANGOL,MALLECO,REGION DE LA ARAUCANIA,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,48,AMBOS PROFESIONALES,HOMBRE,ANGOL,9,0,596,614,502,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,TALCA,MAULE,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,17,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,620,640,661,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,60,ALGUNO PROFESIONAL,HOMBRE,TALCA,7,1,537,605,499,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,55,AMBOS PROFESIONALES,HOMBRE,TALCA,7,1,466,551,554,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,SAN FERNANDO,SAN FERNANDO,CARDENAL CARO,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ULTIMO ANO,6,MUNICIPAL,TECNICO PROFESIONAL,69,NINGUNO PROFESIONAL,HOMBRE,SAN FERNANDO,6,0,537,507,519,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,1,HISTORIA,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,MOLINA,CURICO,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,58,NINGUNO PROFESIONAL,HOMBRE,MOLINA,7,0,523,564,517,NO,NO,No,No,No,SELECCIONADO,CERCA,1,0,CIENCIAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,LICANTEN,CURICO,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,67,NINGUNO PROFESIONAL,HOMBRE,HUALANE,7,0,573,448,569,NO,NO,No,No,No,SELECCIONADO,CERCA,1,0,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,LINARES,SAN JAVIER,CAUQUENES,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,21,ALGUNO PROFESIONAL,HOMBRE,SAN JAVIER,7,1,551,631,651,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,SANTIAGO,SAN MIGUEL,CORDILLERA,REGION METROPOLITANA DE SANTIAGO,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,49,NINGUNO PROFESIONAL,HOMBRE,SAN MIGUEL,13,1,558,636,502,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,22,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,580,648,626,SI,SI,Si,No,No,SELECCIONADO,CERCA,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,39,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,604,601,534,SI,SI,No,No,No,SELECCIONADO,CERCA,0,1,CIENCIAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,20,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,596,527,692,NO,NO,No,No,Si,SELECCIONADO,CERCA,1,1,HISTORIA,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CALAMA,CALAMA,EL LOA,REGION DE ANTOFAGASTA,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,31,NINGUNO PROFESIONAL,HOMBRE,CALAMA,2,1,612,575,616,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,TALCA,RIO CLARO,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,47,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,530,495,607,SI,SI,No,No,No,SELECCIONADO,LEJOS,1,1,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,6,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,637,627,713,SI,SI,Si,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,MALLOA,MALLOA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ULTIMO ANO,1,MUNICIPAL,TECNICO PROFESIONAL,24,NINGUNO PROFESIONAL,HOMBRE,SAN FERNANDO,6,1,537,544,647,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,CIENCIAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,44,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,474,558,589,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,PARRAL,PARRAL,CAUQUENES,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,35,NINGUNO PROFESIONAL,HOMBRE,PARRAL,7,1,612,596,564,NO,NO,Si,No,No,SELECCIONADO,LEJOS,0,1,HISTORIA,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,LINARES,COLBUN,CAUQUENES,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,70,NINGUNO PROFESIONAL,MUJER,LINARES,7,0,523,570,507,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,19,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,SAN CLEMENTE,TALCA,REGION DEL MAULE,ULTIMO ANO,2,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,1,NINGUNO PROFESIONAL,HOMBRE,SAN CLEMENTE,7,1,786,664,770,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,9,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,596,518,667,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,2,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,13,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,0,620,591,631,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,19,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,11,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,503,591,678,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,19,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,44,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,0,481,527,589,NO,NO,Si,No,No,SELECCIONADO,LEJOS,1,0,CIENCIAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,CURICO,ROMERAL,CURICO,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,12,AMBOS PROFESIONALES,HOMBRE,CURICO,7,1,566,610,661,NO,NO,No,No,No,SELECCIONADO,CERCA,1,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,MAULE,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,18,AMBOS PROFESIONALES,HOMBRE,TALCA,7,1,566,652,595,SI,SI,Si,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,57,ALGUNO PROFESIONAL,HOMBRE,TALCA,7,0,580,448,605,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,MAULE,TALCA,REGION DEL MAULE,ULTIMO ANO,3,MUNICIPAL,TECNICO PROFESIONAL,2,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,596,544,749,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,LENGUAJE,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,61,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,503,619,492,NO,NO,Si,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,49,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,481,551,575,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,SAN FERNANDO,PALMILLA,CARDENAL CARO,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,25,NINGUNO PROFESIONAL,MUJER,SANTA CRUZ,6,0,580,481,661,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,19,20
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,CONSTITUCION,CONSTITUCION,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,8,NINGUNO PROFESIONAL,MUJER,CONSTITUCION,7,1,523,527,723,SI,SI,Si,No,No,SELECCIONADO,LEJOS,0,0,CIENCIAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,LINARES,LINARES,CAUQUENES,REGION DEL MAULE,ULTIMO ANO,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,73,NINGUNO PROFESIONAL,MUJER,LINARES,7,0,489,581,472,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,1,MATEMATICAS,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,CURICO,SAGRADA FAMILIA,CURICO,REGION DEL MAULE,ULTIMO ANO,2,MUNICIPAL,CIENTIFICO HUMANISTA,5,NINGUNO PROFESIONAL,HOMBRE,SAGRADA FAMILIA,7,1,517,527,744,NO,NO,No,No,No,SELECCIONADO,CERCA,1,1,HISTORIA,18,19
2018,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,TALCA,TALCA,REGION DEL MAULE,ULTIMO ANO,1,MUNICIPAL,CIENTIFICO HUMANISTA,52,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,0,604,619,492,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,1,MATEMATICAS,18,19
